,MVT_GT_Portland OR
2018-09-16,46.17802157912007
2018-09-23,34.63351618434005
2018-10-14,24.738225845957178
2018-11-18,61.020957086694374
2018-12-30,65.96860225588581
2019-01-13,69.2670323686801
2019-02-10,77.51310765066583
2019-02-24,52.77488180470865
2019-09-08,28.03665595875147
2019-10-13,41.23037640992863
2019-10-20,28.03665595875147
2019-12-29,21.43979573316289
2020-02-09,36.2827312407372
2020-03-29,21.43979573316289
2020-04-12,31.33508607154576
2020-04-19,18.1413656203686
2020-04-26,18.1413656203686
2020-05-03,19.790580676765742
2020-05-10,47.82723663551721
2020-11-15,49.476451691914356
2020-11-22,32.984301127942906
2021-02-28,52.77488180470865
2021-03-28,56.07331191750294
2021-04-11,34.63351618434005
2021-05-16,41.23037640992863
2021-05-30,46.17802157912007
2021-08-15,32.984301127942906
2021-08-22,107.19897866581444
2021-11-21,26.387440902354324
2022-01-02,74.21467753787154
2022-01-16,34.63351618434005
2022-01-23,34.63351618434005
2022-02-06,87.4083979890487
2022-02-13,47.82723663551721
2022-02-20,164.92150563971452
2022-02-27,52.77488180470865
2022-03-06,31.33508607154576
2022-03-13,61.020957086694374
2022-03-27,49.476451691914356
2022-04-03,18.1413656203686
2022-04-17,70.91624742507724
2022-04-24,46.17802157912007
2022-05-01,39.581161353531485
2022-05-15,85.75918293265156
2022-05-29,41.23037640992863
2022-06-05,36.2827312407372
2022-06-12,31.33508607154576
2022-06-19,64.31938719948866
2022-06-26,115.44505394780018
2022-07-10,61.020957086694374
2022-07-17,62.67017214309152
2022-07-24,72.5654624814744
2022-07-31,90.70682810184299
2022-08-07,98.95290338382871
2022-08-14,49.476451691914356
2022-08-21,47.82723663551721
2022-08-28,69.2670323686801
2022-09-04,39.581161353531485
2022-09-11,19.790580676765742
2022-09-18,120.39269911699161
2022-09-25,80.81153776346012
2022-10-02,31.33508607154576
2022-10-09,44.528806522722924
2022-10-23,64.31938719948866
2022-11-13,23.089010789560035
2022-11-20,46.17802157912007
2022-11-27,46.17802157912007
2022-12-11,26.387440902354324
2022-12-18,42.87959146632578
2022-12-25,79.16232270706297
