,MVT_GT_Seattle-Tacoma WA
2021-09-19,38.65570997330781
2021-10-03,45.88043135700654
2021-10-10,48.97674052144886
2021-10-17,29.39888553479496
2021-10-24,15.981545822211586
2021-10-31,79.90772911105793
2021-11-07,22.17416415109622
2021-11-14,64.95828634366045
2021-12-05,23.206267205910326
2021-12-19,45.38043135700654
2021-12-26,28.866782479980856
2022-01-09,50.01768715252594
2022-01-16,41.50403827550024
2022-01-23,106.42061096282114
2022-01-30,47.88927493326951
2022-02-06,67.04498490657731
2022-02-13,34.054595508102764
2022-02-20,56.402923810295206
2022-02-27,59.59554213917984
2022-03-06,46.8250688236413
2022-03-13,46.8250688236413
2022-03-20,62.78816046806447
2022-03-27,35.11880161773097
2022-04-03,40.43983216587203
2022-04-10,71.30180934509016
2022-04-17,56.402923810295206
2022-04-24,27.669358850333495
2022-05-01,22.34832830219244
2022-05-15,39.375626056243824
2022-05-22,30.86197717921813
2022-05-29,20.219916082936017
2022-06-05,61.72395435843626
2022-06-12,25.540946631077073
2022-06-19,45.760862714013086
2022-06-26,50.01768715252594
2022-07-03,45.760862714013086
2022-07-10,25.540946631077073
2022-07-17,81.94387044137228
2022-07-24,35.11880161773097
2022-07-31,21.284122192564226
2022-08-07,27.669358850333495
2022-08-14,42.56824438512845
2022-08-21,38.31141994661561
2022-08-28,22.34832830219244
2022-09-04,51.081893262154146
2022-09-11,65.98077879694911
2022-09-18,53.21030548141057
2022-09-25,31.926183288846342
2022-10-02,70.23760323546195
2022-10-09,63.852366577692685
2022-10-16,47.88927493326951
2022-10-23,34.054595508102764
2022-10-30,45.760862714013086
2022-11-13,69.17339712583374
2022-11-20,75.55863378360301
2022-11-27,43.63245049475667
2022-12-04,67.04498490657731
2022-12-11,52.146099371782356
2022-12-18,20.219916082936017
2022-12-25,50.01768715252594
