,MVT_GT_Portland OR
2022-01-23,36.87049823104304
2022-02-06,48.313066647573635
2022-02-13,54.67004910120174
2022-02-20,91.54054733224477
2022-02-27,29.242119286689302
2022-03-13,76.28378944353732
2022-03-20,61.02703155482985
2022-03-27,43.22748068467114
2022-04-03,19.07094736088433
2022-04-10,29.242119286689302
2022-04-17,58.484238573378605
2022-04-24,34.327705249591794
2022-05-01,52.1272561197505
2022-05-15,50.85585962902488
2022-05-22,22.885136833061193
2022-05-29,41.95608419394552
2022-06-05,22.885136833061193
2022-06-12,34.327705249591794
2022-06-19,38.14189472176866
2022-06-26,49.584463138299256
2022-07-10,75.0123929528117
2022-07-17,68.65541049918359
2022-07-24,47.04167015684801
2022-07-31,58.484238573378605
2022-08-07,87.7263578600679
2022-08-14,47.04167015684801
2022-08-21,76.28378944353732
2022-09-04,33.056308758866166
2022-09-11,27.97072279596368
2022-09-18,49.584463138299256
2022-09-25,58.484238573378605
2022-10-02,40.6846877032199
2022-10-09,48.313066647573635
2022-10-16,52.1272561197505
2022-10-23,31.78491226814055
2022-11-13,38.14189472176866
2022-11-20,69.92680698990921
2022-11-27,36.87049823104304
2022-12-04,33.056308758866166
2022-12-25,53.39865261047612
