,MVT_GT_Minneapolis-St. Paul MN
2020-11-08,49.69293009352153
2020-11-29,40.077172037408616
2020-12-06,28.0
2020-12-27,46.51304181102988
2021-01-10,25.0
2021-01-31,37.23097669784051
2021-02-07,66.61629747049825
2021-02-14,100.38586018704306
2021-02-28,53.333692942923555
2021-03-07,29.0
2021-03-21,35.48749760335545
2021-04-04,33.0
2021-04-25,72.6287998671428
2021-05-23,45.74401850887039
2021-05-30,44.19293009352153
2021-06-06,27.0
2021-06-27,43.0
2021-07-04,31.0
2021-07-18,25.0
2021-07-25,25.705432490166082
2021-08-01,44.0
2021-08-22,56.20543249016608
2021-08-29,52.846734753953434
2021-09-05,91.09075326282382
2021-09-19,40.96195339568102
2021-09-26,27.948911584651142
2021-10-10,59.7826045275747
2021-10-17,43.0
2021-10-31,23.73097669784051
2021-11-07,39.615758056112924
2021-11-14,90.70651131893675
2021-11-21,49.0
2021-12-05,91.78314394196002
2021-12-26,29.0
2018-01-14,32.846734753953434
2018-04-15,18.76956271654482
2018-05-13,21.89782316930229
2018-06-03,28.154344074817228
2018-06-10,21.89782316930229
2018-07-01,23.46195339568102
2018-12-16,28.154344074817228
2018-12-30,26.590213848438495
2019-01-06,59.43694860239192
2019-03-17,23.46195339568102
2019-05-26,39.103255659468374
2019-07-21,26.590213848438495
2019-07-28,40.66738588584711
2019-08-18,25.02608362205976
2019-08-25,25.02608362205976
2019-09-15,45.359776564983314
2019-10-06,28.154344074817228
2019-10-20,51.61629747049825
2019-12-01,42.23151611222584
2019-12-29,20.333692942923555
2020-02-09,31.282604527574698
2020-02-16,59.43694860239192
2020-03-08,35.9749952067109
2020-04-19,20.333692942923555
2020-05-10,31.282604527574698
2020-05-31,29.71847430119596
2020-08-09,51.61629747049825
2020-10-18,59.43694860239192
2020-12-20,43.79564633860458
2021-01-03,40.66738588584711
2021-01-17,50.05216724411952
2021-01-24,28.154344074817228
2021-03-14,92.28368335634536
2021-04-11,28.154344074817228
2021-05-02,26.590213848438495
2021-05-09,26.590213848438495
2021-05-16,57.87281837601319
2021-06-13,67.2575997342856
2021-06-20,20.333692942923555
2021-07-11,32.846734753953434
2021-08-15,28.154344074817228
2021-09-12,71.9499904134218
2021-10-03,96.97607403548156
2021-10-24,23.46195339568102
2021-11-28,64.12933928152813
2021-12-12,39.103255659468374
2022-01-02,68.82172996066433
2022-01-16,84.46303222445168
2022-01-23,54.74455792325572
2022-01-30,39.103255659468374
2022-02-06,39.103255659468374
2022-02-13,20.333692942923555
2022-02-20,81.33477177169422
2022-02-27,28.154344074817228
2022-03-06,39.103255659468374
2022-03-13,53.18042769687699
2022-03-20,70.38586018704306
2022-03-27,21.89782316930229
2022-04-03,45.359776564983314
2022-04-10,28.154344074817228
2022-04-17,29.71847430119596
2022-04-24,15.641302263787349
2022-05-08,62.565209055149396
2022-05-15,48.48803701774078
2022-05-29,32.846734753953434
2022-06-12,28.154344074817228
2022-06-26,51.61629747049825
2022-07-03,28.154344074817228
2022-07-10,150.15650173235855
2022-07-17,101.66846471461777
2022-07-24,84.46303222445168
2022-07-31,56.308688149634456
2022-08-07,53.18042769687699
2022-08-14,43.79564633860458
2022-08-21,57.87281837601319
2022-08-28,50.05216724411952
2022-09-04,122.00215765754132
2022-09-11,37.53912543308964
2022-09-18,43.79564633860458
2022-09-25,34.410864980332164
2022-10-02,31.282604527574698
2022-10-09,62.565209055149396
2022-10-16,25.02608362205976
2022-10-23,109.48911584651144
2022-10-30,46.92390679136204
2022-11-06,40.66738588584711
2022-11-13,67.2575997342856
2022-12-04,43.79564633860458
2022-12-11,68.82172996066433
2022-12-18,23.46195339568102
2022-12-25,50.05216724411952
