,MVT_GT_Boston MA-Manchester NH
2020-06-07,16.113575569410326
2020-06-28,21.86842398705687
2020-08-09,25.3213330376448
2020-09-20,20.717454303527564
2020-10-04,16.113575569410326
2020-10-11,84.02078689763957
2020-10-18,16.113575569410326
2021-01-03,20.717454303527564
2021-02-28,11.509696835293092
2021-03-14,13.811636202351709
2021-04-04,14.962605885881018
2021-06-13,11.509696835293092
2021-06-20,11.509696835293092
2021-08-01,14.962605885881018
2021-08-15,41.43490860705513
2021-09-12,14.962605885881018
2021-10-17,11.509696835293092
2021-11-21,17.264545252939637
2022-01-09,13.811636202351709
2022-01-23,11.509696835293092
2022-01-30,32.22715113882065
2022-02-06,21.86842398705687
2022-02-13,12.6606665188224
2022-02-20,47.18975702470167
2022-02-27,27.623272404703417
2022-03-13,33.37812082234996
2022-03-20,29.925211771762037
2022-03-27,33.37812082234996
2022-04-10,26.47230272117411
2022-04-17,13.811636202351709
2022-04-24,25.3213330376448
2022-05-01,9.207757468234472
2022-05-08,20.717454303527564
2022-05-15,13.811636202351709
2022-06-05,17.264545252939637
2022-06-12,39.132969239996505
2022-07-03,35.68006018940858
2022-07-10,17.264545252939637
2022-07-17,23.019393670586183
2022-07-24,40.28393892352582
2022-07-31,13.811636202351709
2022-08-07,19.566484619998253
2022-08-14,33.37812082234996
2022-08-21,17.264545252939637
2022-08-28,14.962605885881018
2022-09-04,10.358727151763782
2022-09-11,32.22715113882065
2022-09-25,10.358727151763782
2022-10-02,13.811636202351709
2022-10-09,12.6606665188224
2022-10-16,14.962605885881018
2022-10-23,9.207757468234472
2022-10-30,16.113575569410326
2022-11-13,23.019393670586183
2022-11-20,23.019393670586183
2022-12-04,24.17036335411549
2022-12-11,29.925211771762037
2022-12-18,24.17036335411549
2022-12-25,36.83102987293789
