,MVT_GT_Las Vegas NV
2021-08-08,51.39444932596451
2021-08-29,64.91930441174465
2021-11-14,27.049710171560267
2021-11-28,21.639768137248215
2022-01-16,31.107166697294307
2022-01-23,35.16462322302835
2022-02-13,47.33699280023047
2022-02-20,40.5745652573404
2022-02-27,52.74693483454252
2022-03-06,58.156876868854575
2022-03-13,37.86959424018438
2022-03-20,28.40219568013828
2022-03-27,50.041963817386495
2022-04-03,18.93479712009219
2022-04-10,29.754681188716294
2022-04-17,24.34473915440424
2022-04-24,18.93479712009219
2022-05-01,48.68947830880848
2022-05-08,29.754681188716294
2022-05-29,56.80439136027656
2022-06-05,73.03421746321273
2022-06-19,31.107166697294307
2022-06-26,37.86959424018438
2022-07-10,20.2872826286702
2022-07-17,43.27953627449643
2022-07-24,22.992253645826228
2022-07-31,27.049710171560267
2022-08-07,74.38670297179074
2022-08-21,39.22207974876239
2022-08-28,17.582311611514175
2022-09-11,37.86959424018438
2022-09-18,83.85410153183683
2022-10-09,24.34473915440424
2022-10-16,108.19884068624107
2022-10-30,59.50936237743259
2022-11-06,45.984507291652456
2022-11-20,25.697224662982254
2022-11-27,60.8618478860106
2022-12-18,22.992253645826228
2022-12-25,36.51710873160636
