,MVT_GT_Minneapolis-St. Paul MN
2022-06-26,45.454914510881196
2022-07-03,34.3983136839101
2022-07-10,38.08384729290046
2022-07-17,54.05449293185872
2022-07-31,28.255757668926147
2022-08-07,40.54086969889404
2022-08-14,23.341712856938994
2022-08-21,20.884690450945413
2022-09-04,31.941291277916516
2022-09-11,51.59747052586514
2022-09-18,18.427668044951837
2022-09-25,14.742134435961468
2022-10-02,15.970645638958258
2022-10-09,34.3983136839101
2022-10-16,51.59747052586514
2022-10-30,40.54086969889404
2022-11-06,19.656179247948625
2022-11-13,63.88258255583303
2022-11-20,17.19915684195505
2022-11-27,24.570224059935782
2022-12-04,31.941291277916516
2022-12-11,40.54086969889404
2022-12-25,31.941291277916516
