,MVT_GT_Seattle-Tacoma WA
2018-10-21,55.06203355214319
2018-10-28,22.642098670015333
2018-11-04,41.024918602659824
2018-11-11,44.784197340030666
2018-11-18,31.833508636337577
2018-11-25,41.024918602659824
2018-12-02,38.35206611107927
2018-12-09,53.97560730635291
2018-12-16,31.333508636337577
2019-01-06,24.314951161595893
2019-01-13,38.85206611107927
2019-01-20,32.91993488212786
2019-01-27,36.1792136194987
2019-02-03,18.88281993264449
2019-02-17,64.25344351846545
2019-02-24,21.05567242422505
2019-03-03,16.70996744106393
2019-03-10,25.901377407386175
2019-03-17,52.889181060562635
2019-03-31,41.024918602659824
2019-04-14,60.9941647810946
2019-04-21,83.13626345110993
2019-04-28,41.024918602659824
2019-05-12,28.074229898966735
2019-05-19,25.901377407386175
2019-06-09,36.6792136194987
2019-06-30,72.3584272389974
2019-07-07,28.074229898966735
2019-07-14,34.00636112791814
2019-07-21,48.04347607740151
2019-08-04,34.00636112791814
2019-08-11,99.84623089217385
2019-08-18,31.333508636337577
2019-08-25,36.1792136194987
2019-09-01,44.284197340030666
2019-09-08,36.6792136194987
2019-09-15,21.55567242422505
2019-09-22,21.05567242422505
2019-09-29,30.7470823905473
2019-10-06,58.82131228951403
2019-10-20,30.2470823905473
2019-11-03,53.97560730635291
2019-11-10,68.01272225583628
2019-11-17,46.95704983161123
2019-11-24,35.09278737370842
2019-12-01,28.074229898966735
2019-12-08,17.79639368685421
2019-12-15,31.833508636337577
2019-12-22,55.06203355214319
2019-12-29,17.29639368685421
2020-01-05,36.1792136194987
2020-01-12,24.814951161595893
2020-01-19,24.814951161595893
2020-01-26,60.9941647810946
2020-02-09,28.074229898966735
2020-02-23,39.938492356869546
2020-03-01,72.8584272389974
2020-03-08,15.12354119527365
2020-03-15,19.969246178434773
2020-03-29,21.05567242422505
2020-04-12,17.79639368685421
2020-04-19,28.574229898966735
2020-04-26,66.926296010046
2020-05-03,39.438492356869546
2020-05-17,25.401377407386175
2020-05-24,52.389181060562635
2020-05-31,19.969246178434773
2020-06-07,16.20996744106393
2020-06-14,11.864262457902807
2020-06-21,36.6792136194987
2020-06-28,29.160656144757017
2020-07-05,23.728524915805615
2020-07-12,30.7470823905473
2020-07-19,48.04347607740151
2020-07-26,35.09278737370842
2020-08-02,29.660656144757017
2020-08-16,43.19777109424038
2020-08-30,34.00636112791814
2020-09-06,65.33986976425572
2020-09-13,16.20996744106393
2020-09-20,49.129902323191786
2020-10-04,37.26563986528898
2020-10-11,46.95704983161123
2020-10-25,17.79639368685421
2020-11-01,78.29055846794881
2020-11-08,24.314951161595893
2020-11-15,35.09278737370842
2020-11-22,28.574229898966735
2020-11-29,83.13626345110993
2020-12-13,49.129902323191786
2020-12-20,32.91993488212786
2021-01-10,28.074229898966735
2021-01-24,25.901377407386175
2021-01-31,69.09914850162656
2021-02-07,78.79055846794881
2021-02-14,82.04983720531965
2021-02-28,24.314951161595893
2021-03-07,56.64845979793347
2021-03-14,26.987803653176456
2021-03-28,98.25980464638357
2021-04-04,63.66701727267515
2021-04-25,60.9941647810946
2021-05-02,83.13626345110993
2021-05-09,25.901377407386175
2021-05-16,38.85206611107927
2021-05-23,23.728524915805615
2021-05-30,65.83986976425572
2021-06-06,30.2470823905473
2021-06-20,56.14845979793347
2021-06-27,26.487803653176456
2021-07-04,38.85206611107927
2021-07-11,23.728524915805615
2021-07-18,45.87062358582095
2021-07-25,24.314951161595893
2021-08-01,46.95704983161123
2021-08-08,59.90773853530432
2021-08-22,33.50636112791814
2021-08-29,64.25344351846545
2021-09-05,51.80275481477235
2021-09-19,37.76563986528898
2021-10-03,66.926296010046
2021-10-10,49.129902323191786
2021-10-17,69.09914850162656
2021-10-24,46.95704983161123
2021-10-31,44.784197340030666
2021-11-07,71.77200099320712
2021-11-14,66.926296010046
2021-11-21,58.32131228951403
2021-11-28,21.05567242422505
2021-12-05,51.80275481477235
2021-12-19,57.234886043723755
2021-12-26,60.9941647810946
2022-01-02,46.91409966322246
2022-01-09,17.592787373708422
2022-01-16,39.876984713739084
2022-01-23,56.296919595866946
2022-01-30,68.02544451167256
2022-02-06,37.531279730577964
2022-02-13,75.06255946115593
2022-02-20,75.06255946115593
2022-02-27,62.16118205376975
2022-03-06,44.56839468006133
2022-03-13,53.951214612705826
2022-03-20,83.27252690221985
2022-03-27,41.04983720531965
2022-04-03,19.938492356869542
2022-04-10,36.3584272389974
2022-04-17,48.086952154803015
2022-04-24,29.321312289514033
2022-05-01,14.074229898966736
2022-05-15,32.83986976425572
2022-05-22,36.3584272389974
2022-05-29,42.22268969690021
2022-06-05,103.2110192590894
2022-06-12,35.185574747416844
2022-06-19,55.12406710428638
2022-06-26,50.43265713796414
2022-07-03,43.39554218848077
2022-07-10,90.30964185170322
2022-07-17,72.7168544779948
2022-07-24,45.741247171641895
2022-07-31,71.54400198641424
2022-08-14,55.12406710428638
2022-08-21,26.975607306352913
2022-08-28,39.876984713739084
2022-09-04,26.975607306352913
2022-09-11,42.22268969690021
2022-09-18,52.77836212112526
2022-09-25,39.876984713739084
2022-10-02,117.28524915805613
2022-10-09,63.33403454535031
2022-10-16,62.16118205376975
2022-10-23,52.77836212112526
2022-10-30,50.43265713796414
2022-11-06,32.83986976425572
2022-11-13,71.54400198641424
2022-11-20,43.39554218848077
2022-11-27,77.40826444431706
2022-12-04,71.54400198641424
2022-12-11,46.91409966322246
2022-12-18,72.7168544779948
2022-12-25,42.22268969690021
