,MVT_GT_Washington DC (Hagerstown MD)
2020-12-13,58.3473763974966
2020-12-20,37.12026993787211
2020-12-27,49.69566726705851
2021-01-10,34.40842583849796
2021-01-17,29.120269937872113
2021-01-24,28.544872608685715
2021-02-14,44.3473763974966
2021-02-21,42.514347888185036
2021-02-28,29.317766149061228
2021-03-14,44.5744828571211
2021-03-21,59.11935546580681
2021-03-28,52.45329844718368
2021-04-11,27.877901117997283
2021-04-18,33.014347888185036
2021-04-25,24.529610248435375
2021-05-02,52.12026993787211
2021-05-09,63.51343341611974
2021-05-16,16.0
2021-05-23,36.0
2021-06-13,27.0
2021-06-27,20.0
2021-07-11,53.89224900618232
2021-07-18,59.64988018630749
2021-07-25,28.80250378881089
2021-08-08,22.80250378881089
2021-08-15,28.0
2021-08-22,45.483823167684356
2021-09-05,95.0
2021-09-12,31.483823167684356
2021-09-19,24.78724142856055
2021-10-03,23.0
2021-10-17,31.120269937872113
2021-10-24,34.635532298122456
2021-10-31,40.0
2021-11-07,36.514347888185036
2021-11-14,46.3473763974966
2021-11-21,41.77197906831021
2021-11-28,16.0
2021-12-12,51.0
2021-12-19,64.0744828571211
2021-12-26,38.9236881987483
2018-02-11,32.301589316745584
2018-02-18,18.635532298122452
2018-04-22,19.877901117997283
2018-05-06,29.816851676995924
2018-07-01,70.81502273286532
2018-07-22,54.66422807449253
2018-10-21,18.635532298122452
2018-11-25,26.089745217371433
2018-12-23,32.301589316745584
2019-03-31,18.635532298122452
2019-04-28,43.48290869561906
2019-07-28,124.23688198748302
2019-08-18,19.877901117997283
2019-08-25,33.54395813662042
2019-09-15,24.847376397496603
2019-09-22,18.635532298122452
2019-09-29,31.059220496870754
2019-11-10,37.271064596244905
2020-01-05,16.150794658372792
2020-02-02,21.120269937872113
2020-03-22,21.120269937872113
2020-04-05,23.605007577621773
2020-04-26,18.635532298122452
2020-05-17,26.089745217371433
2020-06-07,22.362638757746943
2020-06-14,19.877901117997283
2020-07-12,27.332114037246264
2021-01-03,60.876072173866675
2021-01-31,18.635532298122452
2021-02-07,60.876072173866675
2021-03-07,32.301589316745584
2021-04-04,21.120269937872113
2021-05-30,54.66422807449253
2021-06-06,36.02869577637007
2021-07-04,22.362638757746943
2021-08-01,121.75214434773335
2021-12-05,34.786326956495245
2022-01-09,50.93712161486803
2022-01-16,37.271064596244905
2022-01-23,52.17949043474287
2022-01-30,60.876072173866675
2022-02-06,47.210015155243546
2022-02-13,53.4218592546177
2022-02-20,16.150794658372792
2022-02-27,50.93712161486803
2022-03-06,33.54395813662042
2022-03-20,42.240539875744226
2022-03-27,68.33028509311566
2022-04-03,38.51343341611974
2022-04-10,50.93712161486803
2022-04-17,36.02869577637007
2022-04-24,32.301589316745584
2022-05-01,16.150794658372792
2022-05-08,54.66422807449253
2022-05-15,13.666057018623132
2022-05-22,53.4218592546177
2022-05-29,29.816851676995924
2022-06-05,32.301589316745584
2022-06-12,45.96764633536871
2022-06-19,38.51343341611974
2022-06-26,22.362638757746943
2022-07-03,59.63370335399185
2022-07-10,31.059220496870754
2022-07-17,23.605007577621773
2022-07-24,31.059220496870754
2022-07-31,65.845547453366
2022-08-07,43.48290869561906
2022-08-21,14.908425838497962
2022-08-28,89.45055503098777
2022-09-11,33.54395813662042
2022-09-18,67.08791627324084
2022-10-02,44.725277515493886
2022-10-09,101.87424322973607
2022-10-30,18.635532298122452
2022-11-06,39.755802235994565
2022-11-20,14.908425838497962
2022-11-27,38.51343341611974
2022-12-04,33.54395813662042
2022-12-11,70.81502273286532
2022-12-18,47.210015155243546
2022-12-25,90.6929238508626
