,MVT_GT_Portland OR
2022-07-03,15.623409657513669
2022-07-10,59.36895669855194
2022-07-17,57.28583541088346
2022-07-24,37.49618317803281
2022-07-31,32.28837995886158
2022-08-07,39.5793044657013
2022-08-14,22.91433416435338
2022-08-21,20.831212876684894
2022-08-28,52.07803219171223
2022-09-11,61.45207798622043
2022-09-18,34.37150124653007
2022-09-25,28.122137383524606
2022-10-02,27.08057673969036
2022-10-09,35.41306189036432
2022-10-16,42.70398639720403
2022-10-23,23.955894808187626
2022-10-30,26.039016095856116
2022-11-06,23.955894808187626
2022-11-13,44.78710768487252
2022-11-20,20.831212876684894
2022-11-27,72.90924506839713
2022-12-11,15.623409657513669
2022-12-18,39.5793044657013
2022-12-25,48.9533502602095
