,MVT_GT_San Francisco-Oakland-San Jose CA
2019-11-24,36.148812796469535
2019-12-01,38.24874084474041
2019-12-08,35.098848772334094
2019-12-15,16.249460362031606
2019-12-22,42.948596941282176
2019-12-29,34.04888474819865
2020-01-05,28.799064627521453
2020-01-12,31.948956699927773
2020-01-19,42.948596941282176
2020-01-26,50.79834511023026
2020-02-02,41.898632917146735
2020-02-09,38.24874084474041
2020-02-16,32.99892072406321
2020-02-23,42.948596941282176
2020-03-01,31.948956699927773
2020-03-08,38.74874084474041
2020-03-15,17.799424386167047
2020-03-29,34.04888474819865
2020-04-05,26.19913657925057
2020-04-12,34.04888474819865
2020-04-19,57.098129255042906
2020-04-26,41.898632917146735
2020-05-03,27.74910060338601
2020-05-10,10.499640241354404
2020-05-17,47.14845303782394
2020-05-24,53.94823718263658
2020-05-31,100.04672619632508
2020-06-07,53.94823718263658
2020-06-14,29.84902865165689
2020-06-21,41.898632917146735
2020-06-28,51.8483091343657
2020-07-05,37.69877682060498
2020-07-12,19.89935243443793
2020-07-19,19.89935243443793
2020-07-26,10.999640241354404
2020-08-02,43.99856096541762
2020-08-09,23.04924450684425
2020-08-16,38.74874084474041
2020-08-23,38.24874084474041
2020-08-30,29.34902865165689
2020-09-06,26.69913657925057
2020-09-13,61.797985351584664
2020-09-20,40.84866889301129
2020-09-27,26.69913657925057
2020-10-04,27.24910060338601
2020-10-25,37.19877682060498
2020-11-01,26.19913657925057
2020-11-08,76.99748168948082
2020-11-15,56.04816523090746
2020-11-29,17.799424386167047
2020-12-13,45.04852498955306
2020-12-20,93.74694205151243
2020-12-27,45.04852498955306
2021-01-03,45.04852498955306
2021-01-10,39.79870486887586
2021-01-17,57.098129255042906
2021-01-24,45.04852498955306
2021-01-31,27.24910060338601
2021-02-07,58.14809327917834
2021-02-14,34.04888474819865
2021-02-21,49.248381086094824
2021-02-28,48.198417061959375
2021-03-07,37.19877682060498
2021-03-14,18.84938841030249
2021-03-21,47.14845303782394
2021-04-04,51.8483091343657
2021-04-11,32.99892072406321
2021-04-18,19.89935243443793
2021-04-25,59.19805730331378
2021-05-02,25.14917255511513
2021-05-09,59.69805730331378
2021-05-16,29.34902865165689
2021-05-23,31.948956699927773
2021-05-30,64.94787742399099
2021-06-06,68.5977694963973
2021-06-13,87.99712193083523
2021-06-20,83.79726583429347
2021-06-27,21.99928048270881
2021-07-04,79.09740973775172
2021-07-11,21.99928048270881
2021-07-18,42.948596941282176
2021-07-25,38.74874084474041
2021-08-01,59.19805730331378
2021-08-08,69.14773352053274
2021-08-15,58.14809327917834
2021-08-22,51.8483091343657
2021-08-29,42.948596941282176
2021-09-05,74.89755364120995
2021-09-12,29.84902865165689
2021-09-19,56.04816523090746
2021-09-26,54.99820120677202
2021-10-03,40.84866889301129
2021-10-10,39.79870486887586
2021-10-17,27.74910060338601
2021-10-24,65.99784144812642
2021-10-31,36.148812796469535
2021-11-07,34.04888474819865
2021-11-14,59.69805730331378
2021-11-21,43.99856096541762
2021-11-28,63.89791339985555
2021-12-05,38.24874084474041
2021-12-19,61.297985351584664
2021-12-26,43.99856096541762
2022-01-09,42.89719388256435
2022-01-16,90.19409995821223
2022-01-23,68.19553899279461
2022-01-30,76.99496337896166
2022-02-06,109.9928048270881
2022-02-13,46.196978027377
2022-02-20,31.897913399855547
2022-02-27,47.296906075647875
2022-03-06,41.79726583429347
2022-03-13,36.29762559293907
2022-03-20,12.09920853097969
2022-03-27,51.6966182687314
2022-04-03,70.39539508933638
2022-04-10,46.196978027377
2022-04-17,40.697337786022594
2022-05-01,53.896474365273164
2022-05-08,30.797985351584664
2022-05-15,85.7943877651287
2022-05-22,80.2947475237743
2022-05-29,30.797985351584664
2022-06-05,69.29546704106549
2022-06-12,63.795826799711094
2022-06-19,20.898632917146735
2022-06-26,29.69805730331378
2022-07-03,68.19553899279461
2022-07-10,16.49892072406321
2022-07-17,35.19769754466819
2022-07-24,40.697337786022594
2022-07-31,26.39827315850114
2022-08-07,53.896474365273164
2022-08-14,100.09345239265016
2022-08-21,42.89719388256435
2022-08-28,63.795826799711094
2022-09-04,38.49748168948083
2022-09-11,81.39467557204519
2022-09-18,18.698776820604976
2022-09-25,89.09417190994135
2022-10-02,58.29618655835669
2022-10-09,59.39611460662756
2022-10-16,72.59525118587814
2022-10-23,65.99568289625284
2022-10-30,24.19841706195938
2022-11-06,36.29762559293907
2022-11-13,76.99496337896166
2022-11-20,43.997121930835235
2022-11-27,37.39755364120995
2022-12-04,21.998560965417617
2022-12-11,38.49748168948083
2022-12-25,56.09633046181492
