,MVT_GT_Atlanta GA
2020-06-07,24.0
2020-06-14,33.511110769809335
2020-06-21,39.77618967169343
2020-06-28,33.76825340754391
2020-07-12,24.768253407543906
2020-07-19,38.26825340754391
2020-08-02,39.271427913203716
2020-08-09,41.02698329810838
2020-08-16,34.01587252829905
2020-08-23,38.52222153961867
2020-08-30,31.51269802263924
2020-09-06,29.517459781128952
2020-09-20,24.51269802263924
2020-09-27,43.282538683013044
2020-10-04,35.766666154714
2020-10-11,35.52063428678876
2020-10-18,27.766666154714002
2020-10-25,24.0
2020-11-08,29.265078901884095
2020-11-15,29.26031714339438
2020-11-22,37.765078901884095
2020-11-29,39.0
2020-12-06,48.27618967169343
2020-12-13,49.26825340754391
2020-12-20,49.271427913203716
2020-12-27,57.533332309428005
2021-01-03,42.52539604527848
2021-01-10,53.27777692452334
2021-01-17,41.77460241886352
2021-01-24,49.02063428678876
2021-01-31,60.03015780376819
2021-02-07,52.02063428678876
2021-02-21,24.01269802263924
2021-02-28,33.0
2021-03-07,17.25714263773457
2021-03-14,43.26825340754391
2021-03-21,28.76984066037381
2021-03-28,37.52063428678876
2021-04-04,48.79364945282238
2021-04-11,43.01745978112895
2021-04-18,29.265078901884095
2021-04-25,22.51269802263924
2021-05-02,26.019047033958856
2021-05-09,44.27618967169343
2021-05-16,54.77460241886352
2021-05-23,125.07936264149524
2021-05-30,40.77460241886352
2021-06-06,30.768253407543906
2021-06-13,41.02698329810838
2021-06-20,33.76349164905419
2021-07-04,36.773015166033616
2021-07-11,74.0
2021-07-18,53.53809406791771
2021-07-25,50.033332309428005
2021-08-01,20.0
2021-08-08,31.765078901884095
2021-08-15,27.019047033958856
2021-08-29,46.77460241886352
2021-09-05,79.81110923395133
2021-09-12,41.77618967169343
2021-09-19,48.02539604527848
2021-10-03,14.0
2021-10-10,18.75714263773457
2021-10-17,39.02380879244858
2021-10-24,18.0
2021-10-31,12.0
2021-11-07,72.29047494716258
2021-12-05,38.0
2021-12-12,78.04444307923734
2021-12-19,16.0
2021-12-26,28.0
2018-02-04,60.063490113196195
2018-03-18,27.028570550938287
2018-05-13,45.04761758489715
2018-06-17,33.034919562257905
2018-09-02,31.533332309428
2018-11-11,48.05079209055695
2019-03-10,22.523808792448573
2019-04-07,33.034919562257905
2019-05-19,34.53650681508781
2019-06-02,36.03809406791771
2019-07-07,48.05079209055695
2019-08-11,36.03809406791771
2019-09-08,27.028570550938287
2019-11-17,24.025396045278477
2019-11-24,19.520634286788763
2019-12-15,37.53968132074762
2019-12-22,25.52698329810838
2020-01-05,40.54285582640743
2020-04-05,51.05396659621676
2020-04-19,27.028570550938287
2020-07-05,27.028570550938287
2020-07-26,33.034919562257905
2020-09-13,42.04444307923733
2020-11-01,21.022221539618666
2021-02-14,28.53015780376819
2021-08-22,21.022221539618666
2021-09-26,27.028570550938287
2021-11-14,30.031745056598098
2021-11-28,21.022221539618666
2022-01-02,40.54285582640743
2022-01-09,19.520634286788763
2022-01-23,36.03809406791771
2022-01-30,52.55555384904667
2022-02-06,43.54603033206724
2022-02-13,33.034919562257905
2022-02-20,42.04444307923733
2022-03-13,39.041268573577526
2022-03-20,18.019047033958856
2022-03-27,34.53650681508781
2022-04-03,30.031745056598098
2022-04-10,51.05396659621676
2022-04-24,45.04761758489715
2022-05-08,22.523808792448573
2022-05-15,61.565077366026095
2022-05-22,37.53968132074762
2022-05-29,31.533332309428
2022-06-12,42.04444307923733
2022-06-19,49.55237934338686
2022-06-26,25.52698329810838
2022-07-03,37.53968132074762
2022-07-10,24.025396045278477
2022-07-17,36.03809406791771
2022-07-24,33.034919562257905
2022-07-31,34.53650681508781
2022-08-07,16.517459781128952
2022-08-14,36.03809406791771
2022-08-21,33.034919562257905
2022-09-04,72.07618813583542
2022-09-11,37.53968132074762
2022-09-18,46.549204837727046
2022-09-25,39.041268573577526
2022-10-02,43.54603033206724
2022-10-09,15.015872528299049
2022-10-16,13.514285275469144
2022-10-23,58.56190286036629
2022-10-30,43.54603033206724
2022-11-06,52.55555384904667
2022-11-13,57.06031560753638
2022-11-20,22.523808792448573
2022-12-04,61.565077366026095
2022-12-11,49.55237934338686
2022-12-18,33.034919562257905
