,MVT_GT_Portland OR
2022-09-25,49.44742668356545
2022-10-09,67.42830911395289
2022-10-16,23.599908189883514
2022-10-23,28.095128797480374
2022-10-30,20.22849273418587
2022-11-06,19.104687582286655
2022-11-13,28.095128797480374
2022-11-20,34.837959708875665
2022-11-27,55.06645244306153
2022-12-11,26.97132364558116
2022-12-25,112.3805151899215
