,MVT_GT_Houston TX
2021-01-17,45.0
2021-01-31,22.0
2021-02-14,36.0
2021-03-14,27.0
2021-04-11,43.0
2021-04-18,60.0
2021-04-25,39.0
2021-05-02,27.0
2021-05-09,16.0
2021-05-23,62.0
2021-05-30,13.0
2021-06-06,21.0
2021-06-13,12.0
2021-06-20,30.0
2021-06-27,63.0
2021-07-04,21.0
2021-07-11,71.0
2021-07-18,18.0
2021-07-25,14.0
2021-08-01,44.0
2021-08-15,23.0
2021-08-22,26.0
2021-08-29,34.0
2021-09-05,15.0
2021-09-19,50.0
2021-10-03,33.0
2021-10-10,21.0
2021-10-17,55.0
2021-10-24,57.0
2021-10-31,39.0
2021-11-07,28.0
2021-11-14,47.0
2021-11-21,66.0
2021-11-28,33.0
2021-12-12,32.0
2021-12-26,36.0
2022-01-02,56.0
2022-01-09,24.0
2022-01-16,19.0
2022-01-30,18.0
2022-02-06,28.0
2022-02-13,31.0
2022-02-20,41.0
2022-02-27,39.0
2022-03-06,32.0
2022-03-13,51.0
2022-03-20,26.0
2022-03-27,25.0
2022-04-03,68.0
2022-04-10,79.0
2022-04-17,44.0
2022-04-24,36.0
2022-05-08,22.0
2022-05-15,49.0
2022-05-22,47.0
2022-05-29,30.0
2022-06-05,64.0
2022-06-12,40.0
2022-06-19,36.0
2022-06-26,22.0
2022-07-03,65.0
2022-07-10,58.0
2022-07-17,58.0
2022-07-24,48.0
2022-07-31,41.0
2022-08-07,28.0
2022-08-14,50.0
2022-08-21,26.0
2022-08-28,48.0
2022-09-04,77.0
2022-09-11,33.0
2022-09-18,49.0
2022-09-25,71.0
2022-10-02,43.0
2022-10-09,36.0
2022-10-16,38.0
2022-10-23,23.0
2022-10-30,63.0
2022-11-06,13.0
2022-11-13,13.0
2022-11-20,20.0
2022-11-27,35.0
2022-12-04,39.0
2022-12-18,28.0
2022-12-25,49.0
